id	db_id	x	y
860	5453971097	-76.9718403	38.8734441
21184	5453971099	-76.9722936	38.8735422
21185	5453971100	-76.9703763	38.873267
21186	5453971103	-76.9706678	38.8733774
21187	5453971108	-76.9699945	38.8732784
21188	5453971111	-76.9698318	38.8732088
21189	5453971113	-76.9690964	38.8745049
21191	5453971114	-76.9686511	38.8745018
21190	5453971115	-76.9714379	38.8744234
21192	5453971117	-76.9715878	38.8745951
21193	5453971223	-76.9707392	38.878879
33669	5453971224	-76.971218	38.8783073
21194	5453971227	-76.9709969	38.8790075
21195	5453971228	-76.9691078	38.8803894
21196	5453971231	-76.9701371	38.8797251
21197	5453971233	-76.9703613	38.8797329
21198	5453971234	-76.9741285	38.8794084
21200	5453971236	-76.9740048	38.8792803
21199	5453971237	-76.9719502	38.8745049
21202	5453971238	-76.9721255	38.8742657
21201	5453971239	-76.9720736	38.8746009
21204	5453971240	-76.9723526	38.8745675
21203	5453971241	-76.9723841	38.8746673
21205	5453971243	-76.9734305	38.8745135
21207	5453971244	-76.9734898	38.8741687
21206	5453971245	-76.9737688	38.8743086
21209	5453971246	-76.973796	38.8744522
21208	5453971247	-76.9720989	38.8739562
21211	5453971248	-76.9724147	38.8735292
21210	5453971249	-76.9763518	38.8736572
21212	5453971250	-76.9756878	38.8726411
21213	5453971253	-76.9757831	38.8736445
21214	5453971254	-76.9757922	38.8741194
21216	5453971256	-76.9762203	38.8829531
21215	5453971257	-76.9723972	38.8847906
21217	5453971259	-76.9725215	38.8832809
21218	5453971261	-76.9734989	38.8831007
21219	5453971262	-76.9739822	38.8826595
21220	5453971267	-76.9733691	38.8828069
21222	5453971268	-76.9734523	38.8829405
21221	5453971269	-76.9750748	38.8830536
21224	5453971272	-76.9753996	38.8831076
21223	5453971273	-76.9756383	38.8787938
21225	5453971278	-76.9766279	38.8732333
21227	5453971279	-76.9767353	38.8731371
21226	5453971280	-76.9767742	38.8733279
21228	5453971281	-76.9768828	38.8732311
21230	5455387906	-77.0124083	38.9735766
21229	5455387923	-77.0143343	38.974271
21231	5455387927	-77.0149501	38.9745303
21232	5455387934	-77.014022	38.974804
863	5457560084	-76.9167262	38.8874148
21233	5457560086	-76.9166027	38.887231
21235	5457560087	-76.9158214	38.8879995
21234	5457560088	-76.9159457	38.8879681
21237	5457560089	-76.9158277	38.8881476
21236	5457560090	-76.9158101	38.8878479
21238	5457560091	-76.9160074	38.8885004
21240	5457560093	-76.9150646	38.8884334
21239	5457560094	-76.9162541	38.8892854
21242	5457560095	-76.9161388	38.8894044
21241	5457560096	-76.916371	38.8894085
21244	5457560101	-76.91623	38.8895088
21243	5457560102	-76.91623	38.8896857
21245	5457560103	-76.9170025	38.8890996
21246	5457560105	-76.9176138	38.889075
21248	5457560109	-76.9190812	38.8902479
21247	5457560110	-76.9187403	38.8888723
21250	5457560111	-76.9184348	38.8888721
21249	5457560112	-76.9189471	38.8860682
1486	5457560113	-76.9190512	38.8858251
21251	5457560114	-76.9193165	38.8858905
21253	5457560115	-76.9194433	38.8855483
21252	5457560116	-76.9186252	38.8859032
21254	5457560118	-76.9183642	38.8858566
21255	5457560224	-76.9185153	38.8855024
21257	5457560225	-76.9186776	38.8856142
21256	5457560228	-76.9199839	38.8887875
21259	5457560229	-76.9200468	38.8890057
21258	5457560230	-76.9195685	38.888847
21261	5457560231	-76.9204604	38.8887191
21260	5457560232	-76.9208702	38.8890787
21262	5457560234	-76.9220692	38.8892096
21263	5457560249	-76.9211009	38.8907385
21264	5457560253	-76.9212692	38.8911616
21266	5457560254	-76.9231501	38.8857383
21265	5457560255	-76.9233009	38.8856101
21268	5457560256	-76.9239655	38.883331
21267	5457560257	-76.9240318	38.8830233
21270	5457560258	-76.9241041	38.8834628
21269	5457560259	-76.922957	38.8833059
21272	5457560260	-76.9270152	38.880151
21271	5457560261	-76.9260828	38.8800617
21273	5457560262	-76.9258216	38.8814999
21275	5457560264	-76.9261481	38.8819185
21274	5457560265	-76.9251065	38.8817808
21277	5457560266	-76.9252431	38.8811536
21276	5457560267	-76.9246878	38.8824235
21279	5457560268	-76.9247407	38.8821722
21278	5457560269	-76.9249767	38.8820365
21280	5457560270	-76.9258323	38.881876
21282	5457560272	-76.9253308	38.8820657
21281	5457560273	-76.9253839	38.8818158
21284	5457560274	-76.9258124	38.882572
21283	5457560275	-76.9258752	38.8822787
21285	5457560276	-76.9249365	38.8828445
21287	5457560278	-76.9253329	38.8825087
21286	5457560279	-76.9268527	38.8827099
21288	5457560281	-76.9269937	38.8826253
21289	5457560282	-76.9243575	38.884465
21290	5457560285	-76.9247976	38.8838294
21292	5457560286	-76.9245878	38.8833936
21291	5457560287	-76.9241355	38.8833258
21294	5457560288	-76.9260067	38.8834249
21293	5457560289	-76.9257465	38.8834771
21295	5457560291	-76.9258565	38.8834114
861	5457560292	-76.9258822	38.8832751
21296	5457560294	-76.9252342	38.8835753
862	5457560295	-76.9253139	38.8831972
21298	5457560296	-76.9271986	38.8841501
21297	5457560297	-76.9272552	38.8838895
21299	5457560298	-76.9268591	38.884106
21300	5457560301	-76.9267307	38.88339
21301	5457560302	-76.926338	38.8847317
21303	5457560306	-76.9267399	38.8840905
21302	5457560307	-76.923995	38.8853312
21305	5457560308	-76.9240364	38.8851215
21304	5457560309	-76.924525	38.8850381
21307	5457560310	-76.9245013	38.8851837
21306	5457560311	-76.9243383	38.8850117
21309	5457560312	-76.9247219	38.885066
21308	5457560313	-76.9252476	38.8850222
21311	5457560314	-76.9248664	38.8849669
21310	5457560315	-76.9260744	38.8850351
21313	5457560320	-76.9266298	38.8847697
21312	5457560321	-76.9263223	38.8861203
21315	5457560322	-76.9263876	38.8858051
21314	5457560323	-76.9269165	38.8871825
21317	5457560324	-76.9269793	38.8869078
21316	5457560325	-76.9266316	38.8871434
21319	5457560326	-76.9272184	38.8872239
21318	5457560327	-76.9251484	38.889696
21321	5457560330	-76.9257975	38.8895505
21320	5457560331	-76.9258002	38.8896993
21323	5457560332	-76.9257921	38.8892562
21322	5457560333	-76.928477	38.8886883
21324	5457560335	-76.9283065	38.8884762
21326	5457560336	-76.9285709	38.8888261
21325	5457560337	-76.9286424	38.8885215
21328	5457560338	-76.9282168	38.8880182
21327	5457560339	-76.9277536	38.8879535
21330	5457560340	-76.9283268	38.8873668
21329	5457560341	-76.928399	38.8871008
21332	5457560342	-76.9288257	38.8868657
21331	5457560343	-76.928017	38.8867511
21333	5457560344	-76.9285571	38.8861795
21335	5457560346	-76.9283778	38.8863957
21334	5457560347	-76.9287702	38.8860418
21337	5457560348	-76.9288277	38.8857621
21336	5457560349	-76.9285063	38.8864135
21339	5457560350	-76.9285709	38.8861162
21338	5457560351	-76.9280397	38.8866496
21341	5457560352	-76.9275489	38.8865797
21340	5457560353	-76.9270747	38.8862219
21343	5457560354	-76.9271413	38.885922
21342	5457560355	-76.9270141	38.8855196
21345	5457560356	-76.9270822	38.885208
21344	5457560357	-76.928772	38.8853771
21347	5457560358	-76.9288438	38.885065
21346	5457560359	-76.9278397	38.884931
21348	5457560361	-76.9278764	38.8846556
21350	5457560362	-76.9279633	38.8842536
21349	5457560363	-76.9276106	38.8846234
21352	5457560364	-76.9280237	38.8846735
21351	5457560365	-76.9282624	38.8781528
21353	5457560366	-76.9279406	38.8778751
21355	5457560414	-76.93176	38.8756508
21354	5457560415	-76.9317627	38.8760535
21357	5457560416	-76.9303389	38.8765349
21356	5457560417	-76.930552	38.8763688
21358	5457560419	-76.9307113	38.876829
21359	5457560420	-76.9304994	38.8768331
21360	5457560424	-76.9305477	38.8769542
21362	5457560432	-76.9306581	38.8791432
21361	5457560433	-76.9306684	38.8790548
21364	5457560434	-76.9298369	38.8798211
21363	5457560435	-76.9322589	38.8811094
857	5457560437	-76.9311674	38.8805229
21365	5457560438	-76.9312021	38.8801949
21366	5457560441	-76.9314213	38.8808689
21368	5457560442	-76.9322616	38.8806167
21367	5457560443	-76.9315508	38.8805707
21370	5457560446	-76.9309634	38.8801844
21369	5457560447	-76.9308347	38.883473
21372	5457560448	-76.9308857	38.8832512
21371	5457560449	-76.9290215	38.8834291
21374	5457560452	-76.9294759	38.8837622
21373	5457560453	-76.929861	38.883569
21375	5457560455	-76.9306567	38.8832203
21376	5457560460	-76.9291475	38.8853896
21378	5457560461	-76.9292064	38.8851127
21377	5457560462	-76.9302983	38.8859586
21380	5457560463	-76.9303679	38.8856631
21379	5457560464	-76.9300327	38.8855191
21381	5457560466	-76.929913	38.8859071
21382	5457560467	-76.9291878	38.8857153
21383	5457560470	-76.9293197	38.8858278
21385	5457560471	-76.9291226	38.8864937
21384	5457560472	-76.929169	38.8862164
21387	5457560473	-76.9294736	38.8865409
21386	5457560474	-76.9295257	38.8862644
21388	5457560475	-76.9304422	38.8862709
21390	5457560477	-76.9303467	38.8859651
21389	5457560478	-76.9306356	38.8866918
21391	5457560480	-76.9304186	38.8863834
21392	5457560481	-76.9301042	38.8866221
21393	5457560484	-76.9297966	38.8863438
21395	5457560485	-76.9302329	38.8866381
21394	5457560486	-76.9302982	38.8863271
21397	5457560487	-76.9290349	38.8874586
21396	5457560488	-76.9291019	38.8871915
21398	5457560489	-76.9303975	38.8870975
21400	5457560491	-76.9306392	38.8873944
21399	5457560492	-76.9307435	38.8876966
21402	5457560493	-76.9308106	38.8874165
21401	5457560494	-76.9319927	38.8879798
21403	5457560495	-76.9314355	38.8881267
21405	5457560497	-76.9316474	38.8879242
21404	5457560498	-76.9315822	38.8882139
21407	5457560499	-76.9309849	38.8878324
21406	5457560500	-76.9302526	38.8877739
21408	5457560502	-76.9305073	38.8880708
21410	5457560503	-76.9292817	38.8880599
21409	5457560504	-76.9307622	38.8882603
21412	5457560505	-76.9300249	38.8881675
21411	5457560506	-76.9308588	38.8883814
21414	5457560507	-76.9309103	38.8881244
21413	5457560508	-76.9303841	38.8887532
21415	5457560511	-76.9297215	38.8888115
21416	5457560514	-76.9292201	38.8891266
21418	5457560515	-76.9306405	38.8889708
21417	5457560516	-76.9306719	38.8887912
21420	5457560517	-76.930133	38.8888796
21419	5457560518	-76.9301709	38.8887239
21421	5457560519	-76.9306952	38.8889806
21422	5457560521	-76.9299401	38.8892468
21424	5457560523	-76.9304886	38.8891664
21423	5457578815	-76.9748084	38.8866068
21426	5457582122	-76.9748122	38.886398
21425	5458480902	-77.0134934	38.8175929
21427	5458480912	-77.0130993	38.8154157
21428	5458480913	-77.0133676	38.8153279
33639	5458480914	-77.0124167	38.8137511
21429	5458481325	-77.0130915	38.8148028
21430	5458481330	-77.0198055	38.8155576
21431	5458481331	-77.0200785	38.8157229
21432	5458481338	-77.0148039	38.8129694
21434	5458481339	-77.0150922	38.8128639
21433	5458481340	-77.0149326	38.8129203
21435	5458481342	-77.0150189	38.8131212
21436	5458481347	-77.0141737	38.8142049
21438	5458481349	-77.0140989	38.8142268
21437	5458481350	-77.0140231	38.8140902
21439	5458481353	-77.0133351	38.81431
21440	5458481358	-77.0135292	38.8139109
21441	5458481361	-77.0139375	38.813936
21442	5458481366	-77.0134306	38.8147417
21444	5458481369	-77.014426	38.8146471
21443	5458481370	-77.013782	38.813122
21445	5458481374	-77.0136009	38.8134344
21446	5458481375	-77.0132495	38.8133101
21447	5458481377	-77.0129988	38.8138482
21449	5458481379	-77.0134957	38.81369
21448	5458481380	-77.0176682	38.813016
21451	5458481387	-77.0178047	38.8128944
21450	5458481388	-77.0177531	38.8129404
21453	5458481389	-77.0165088	38.8119633
21452	5458481390	-77.0152856	38.8110113
21455	5458481391	-77.0148565	38.8106813
21454	5458481392	-77.0146929	38.8108151
21457	5458481393	-77.0151178	38.8111439
21456	5458481394	-77.0163375	38.8120974
21459	5458481395	-77.0175989	38.8130778
21458	5458481396	-77.0174664	38.8131959
21461	5458481397	-77.0162003	38.8122047
21460	5458481398	-77.0149793	38.8112533
21462	5458481399	-77.0145589	38.8109248
21463	5458481408	-77.0154262	38.8109003
21464	5458481413	-77.0148388	38.8113643
21465	5458481416	-77.0166439	38.8118575
21466	5458481417	-77.0160538	38.8123194
21467	5458481421	-77.0173547	38.8132955
856	5458481430	-77.0150646	38.8139296
869	5458481432	-77.0142015	38.8142537
21468	5458481433	-77.0187508	38.8133989
21470	5458481439	-77.0181164	38.813913
21469	5466401164	-77.0022365	38.9536897
21471	5468098968	-77.0829344	38.9641642
21472	5474653067	-77.0390201	38.925021
21473	5475527761	-76.9352078	38.910672
21475	5475537727	-76.9316921	38.9068719
21474	5487831511	-76.9858174	38.9147628
21477	5487831512	-76.9849059	38.9150736
21476	5495854057	-77.0268917	38.9327454
21478	5504402334	-77.0682718	38.9050633
21480	5507179700	-77.068076	38.9042506
21479	5507179701	-77.0678031	38.9038848
21481	5508349132	-77.0353043	38.9076763
21482	5508349135	-77.0355612	38.9076049
21483	5517679417	-76.9812827	38.8924227
21484	5519663699	-77.0531537	38.8987318
21485	5521303041	-77.0505234	38.9020939
21486	5533679477	-77.0426558	38.9095571
21487	5533679479	-77.0442054	38.9098103
21488	5541481971	-76.996167	38.9007539
21490	5542842959	-77.048523	38.896016
21489	5542846977	-77.042391	38.9092869
21491	5542857179	-77.0790152	38.911831
21492	5548170255	-76.9810094	38.8896435
33442	5548170262	-77.014313	38.8703535
21493	5548170268	-77.0154288	38.8697301
21494	5548170270	-77.015154	38.8702637
21496	5548170271	-77.0151083	38.8702647
21495	5548170272	-77.015756	38.8710342
21498	5548170273	-77.0157581	38.8711981
21497	5548170274	-77.0147125	38.8711979
21499	5548170275	-77.0147818	38.8710342
21500	5548170284	-77.0157816	38.8718403
21502	5548170285	-77.0163299	38.8716962
21501	5548170286	-77.0167439	38.8716994
864	5548170287	-77.0167445	38.8715746
865	5548170290	-77.0163288	38.8715779
21504	5548170291	-77.0163825	38.8711074
21503	5548170292	-77.016381	38.870737
21506	5548170293	-77.016656	38.8707367
21505	5548170294	-77.0157522	38.8707377
21508	5548170295	-77.0159867	38.8712588
21507	5548170296	-77.0159866	38.8711171
21510	5548170297	-77.0157571	38.8711229
21509	5548170298	-77.0165102	38.8711043
21512	5548170299	-77.0165138	38.8708703
21511	5548170300	-77.0165112	38.8715764
21514	5548170301	-77.016776	38.9561316
21513	5548170302	-77.0172786	38.956117
33734	5548233817	-77.0094341	38.8578102
21515	5548233820	-77.0090938	38.8579244
21516	5548235726	-77.0057725	38.8564717
21517	5548235730	-77.00775	38.8552353
21519	5548235746	-76.9995182	38.9184804
21518	5553643997	-77.0229542	38.8815723
21521	5553643998	-77.0236078	38.8812785
21520	5553643999	-77.0229628	38.8819687
21523	5556599905	-77.0090097	38.8985131
21522	5556599906	-77.0091295	38.8985129
21525	5556599907	-77.0090173	38.90171
21524	5556599908	-77.0090168	38.9007461
21527	5556599909	-77.009111	38.9007461
21526	5556599911	-77.0056106	38.9002795
21529	5556599912	-77.0065534	38.9001619
21528	5556599913	-77.0065192	38.900269
21530	5556599919	-77.0084023	38.9002691
21532	5556601526	-77.0090159	38.9002704
21531	5558419102	-77.0333306	38.9560582
21534	5558726456	-77.055561	38.9000497
21533	5558726457	-77.0556186	38.8999876
21536	5558726458	-77.0549317	38.8997054
21535	5558726459	-77.0549924	38.8996399
21538	5558783200	-77.0563875	38.897358
21537	5558783202	-77.0569887	38.9005535
21539	5558783204	-77.0567317	38.9031956
21540	5558800238	-77.0563093	38.8981455
21541	5558800270	-77.0563565	38.8976668
21542	5558800273	-77.0571392	38.9009503
21543	5558800281	-77.0566275	38.9035581
866	5561880017	-77.0027439	38.9659184
867	5562045275	-76.9666798	38.871754
21544	5563919611	-76.9788711	38.9072123
21546	5563919612	-76.9783516	38.9080016
21545	5563919613	-76.9782332	38.9079521
21548	5563919614	-76.9781911	38.9082461
21547	5563919615	-76.9780764	38.9081947
21549	5563919617	-76.9766415	38.9116585
21551	5563919618	-76.9765188	38.9116352
21550	5563919619	-76.9764187	38.9123025
21553	5563919620	-76.9741748	38.9151487
21552	5563919621	-76.9742844	38.9152087
21555	5563919622	-76.9731773	38.9165617
21554	5563919623	-76.9724254	38.9173029
21557	5563919624	-76.9726266	38.9172299
21556	5563919625	-76.9725203	38.917365
21559	5563919627	-76.9722021	38.9176914
21558	5563919629	-76.9696321	38.9209065
21561	5563919630	-76.9695388	38.9208608
21560	5563919631	-76.969075	38.9215875
21563	5563919632	-76.969034	38.9216341
21562	5563919633	-76.9689783	38.9215461
21565	5563919634	-76.9680137	38.9228343
21564	5563919635	-76.9673785	38.923443
21567	5563919636	-76.9665221	38.9241412
21566	5563919638	-76.9651625	38.9251173
21568	5563919641	-76.9795104	38.9062293
21570	5563919642	-76.9798462	38.9056902
21569	5563919643	-76.9800501	38.9053862
21571	5563919645	-76.9802804	38.9050225
21572	5563919647	-76.9806482	38.9044469
21573	5563919654	-76.9817691	38.9027063
21575	5563919655	-76.9823753	38.9017646
21574	5563919656	-76.9828233	38.9010747
21576	5563919657	-76.9829734	38.9008347
21577	5563919664	-76.9737831	38.9158164
21579	5563919667	-76.9751822	38.9141001
21578	5563919668	-76.9757	38.9134493
21580	5563919669	-76.9759826	38.9130988
21581	5563919672	-76.9762782	38.9126682
21582	5563919684	-76.9782803	38.9081126
21583	5563919685	-76.9788311	38.9072734
21585	5563919689	-76.9728816	38.916928
21584	5563919692	-76.9717821	38.9181874
21586	5563919713	-76.967145	38.923635
21588	5563919714	-76.9836099	38.9000986
21587	5563919715	-76.9834539	38.9001832
21589	5563919716	-76.9791523	38.906787
21590	5563919725	-76.9683989	38.922417
21591	5563919727	-76.9661239	38.9244641
21593	5563919729	-76.9646349	38.9249076
21592	5564258801	-76.9846536	38.899592
21594	5564258802	-76.9846935	38.8996556
868	5564258805	-76.9826881	38.9012876
21596	5564258806	-76.9825677	38.901239
21595	5564258807	-76.9821507	38.9021106
21598	5564258808	-76.982032	38.9020622
21597	5564258809	-76.9820752	38.9022321
21600	5564258810	-76.9819564	38.902182
21599	5564258812	-76.9810879	38.9037777
21602	5564258813	-76.9809379	38.9040086
21601	5564258816	-76.980418	38.9048069
21603	5564258819	-76.9791013	38.9068644
33339	5565448724	-76.9751166	38.9092361
21604	5565448737	-76.9719761	38.9171285
21605	5565448739	-76.9722297	38.9172427
21606	5565448740	-76.9722292	38.9171041
21608	5565448742	-76.9724582	38.9170135
21607	5565448743	-76.9719824	38.917253
21609	5565448747	-76.9726887	38.9167283
21611	5565448768	-76.973343	38.9179156
21610	5565448769	-76.9733303	38.9177571
21612	5565448770	-76.9735376	38.9174183
21613	5579847928	-77.0012955	38.8954609
21615	5579856960	-77.0167534	38.9205824
21614	5579954603	-77.0263821	38.9722811
21616	5579961549	-77.026096	38.8875748
21617	5579961550	-77.0268038	38.8875747
21618	5579965322	-76.9959464	38.9331691
21619	5579976975	-77.0023812	38.9258702
21621	5579977630	-77.0439488	38.9155769
21620	5579980659	-77.0499415	38.9126082
21623	5579989516	-77.0493719	38.8968528
21622	5580001934	-76.9723254	38.8563653
21624	5580001935	-76.9951148	38.9112735
21626	5580141869	-77.0792299	38.9122728
21625	5580141879	-77.0557848	38.9233032
21628	5581929186	-76.9749936	38.8713429
21627	5581929187	-76.974904	38.8713851
21629	5581929188	-76.9749775	38.8715377
21630	5585333612	-76.9855024	38.8882622
21631	5587536525	-77.0688945	38.9422477
21632	5587536526	-77.0692138	38.942225
21634	5600659096	-76.9693244	38.9131459
21633	5600659097	-76.9687785	38.9131671
21635	5600659098	-76.9683293	38.912399
21636	5600659100	-76.968116	38.9123135
21637	5600659102	-76.9681938	38.9124251
21638	5600659104	-76.9681958	38.9125222
21639	5600659114	-76.9685707	38.9132067
21640	5600659623	-76.9680209	38.9145925
21642	5600659627	-76.9702122	38.9133998
21641	5600659628	-76.9702931	38.9137914
21643	5600659634	-76.9700955	38.9139068
21644	5600659638	-76.9701646	38.9139044
21646	5600659643	-76.9685653	38.9142742
21645	5600659644	-76.9690232	38.9142784
21648	5600659647	-76.9696409	38.9132401
21647	5600659648	-76.9702014	38.9132151
21649	5600659652	-76.970526	38.9133403
21650	5600659654	-76.9661136	38.9153611
21652	5600659655	-76.9664705	38.9155535
21651	5600659656	-76.9664687	38.9157654
21654	5600659657	-76.9655786	38.9155107
21653	5600659658	-76.9663753	38.9159103
21656	5600659659	-76.9655035	38.9156767
21655	5600659660	-76.965977	38.9159046
21658	5600659661	-76.9655035	38.9158979
21657	5600659662	-76.9664601	38.9159115
21660	5600659663	-76.9655035	38.9164937
21659	5600659664	-76.966024	38.9162739
21662	5600659665	-76.9655035	38.9162652
21661	5600659666	-76.9655035	38.9160753
21663	5600659667	-76.966472	38.9153688
21664	5600659669	-76.9656886	38.9153626
21665	5600659672	-76.9655035	38.916644
21666	5600659676	-76.9664356	38.9162808
21667	5600659677	-76.9664737	38.915253
21669	5600659693	-76.9683749	38.9169862
21668	5600659694	-76.9634071	38.9164576
21671	5600659695	-76.963854	38.9161723
21670	5600659696	-76.963288	38.9163382
21672	5600659698	-76.9637507	38.916068
21673	5600659700	-76.9639902	38.9159679
21674	5600659703	-76.9644386	38.9162678
21675	5600659713	-76.9651892	38.9160666
21676	5600659717	-76.9650558	38.9161475
21677	5600659831	-76.9680219	38.9063099
21678	5600761735	-77.0718145	38.9299115
21679	5605732444	-77.0738266	38.929093
21680	5605732456	-77.0735174	38.9290253
21681	5609583192	-77.025909	38.8920882
21683	5611921545	-77.1081579	38.9298453
21682	5611921546	-77.1087993	38.9304754
21684	5611921554	-77.1091467	38.9308215
21686	5611921559	-77.1102269	38.9318763
21685	5611921560	-77.10779	38.9294686
21687	5614214638	-77.0460077	38.9031545
21688	5625943752	-77.0881251	38.9356477
21689	5625943753	-77.0868584	38.9356025
21691	5629758189	-76.9749711	38.8838427
21690	5629758190	-76.9751983	38.883899
21692	5632856403	-77.0814997	38.9068922
21693	5637726946	-77.0022913	38.8606066
21694	5637726950	-77.002282	38.8604147
21695	5638315243	-76.938023	38.8898944
21696	5638316185	-76.9557888	38.9249461
21698	5638316186	-76.9562392	38.9258217
21697	5638316187	-76.9559012	38.9252155
21699	5638509768	-77.001877	38.8608971
21701	5638509769	-77.0013291	38.8614297
21700	5638509770	-77.000882	38.861169
21703	5663484398	-76.9764947	38.8477994
21702	5663515220	-76.9739505	38.8583423
21704	5663520590	-76.9730781	38.9152689
21706	5663520591	-76.9730754	38.9153608
21705	5663520592	-76.9728891	38.9153622
21708	5663520593	-76.9728897	38.9152332
21707	5663520594	-76.9726738	38.9152389
21709	5663520597	-76.9733478	38.9153589
21710	5663550752	-77.0890596	38.9099386
880	5663560131	-77.0131924	38.9730028
881	5663576062	-77.0166413	38.9768724
883	5663589843	-77.0761221	38.9680283
882	5663589844	-77.0761541	38.9682681
33429	5663669016	-76.9744508	38.8841353
884	5678291406	-77.0572344	38.9009609
885	5687592920	-77.0731691	38.9230987
21711	5691828142	-76.9949745	38.8820039
886	5691828143	-76.993759	38.882002
21713	5691828144	-76.9943657	38.8823091
21712	5691828145	-76.9943609	38.8820029
21715	5691828146	-76.9943585	38.8816838
21714	5694229504	-77.0422751	38.8967309
21717	5694229505	-77.0422657	38.8959905
21716	5694900443	-77.0184168	38.9019777
21718	5694900445	-77.0176604	38.9019056
21720	5694900446	-77.0176645	38.9025201
21719	5694900447	-77.0166412	38.9019004
21722	5694900449	-77.0176527	38.9013347
21721	5698252199	-77.0326704	38.9287981
871	5703562291	-77.0767921	38.9316444
21723	5703562302	-77.0770502	38.9316849
21724	5703850002	-77.0483819	38.898262
21725	5709916352	-76.9733723	38.8511267
21726	5716106720	-76.9508023	38.9062159
21728	5716106723	-76.9505857	38.9020352
21727	5716106726	-76.9494371	38.9044876
21730	5716106733	-76.9510142	38.9069067
21729	5716106743	-76.9508327	38.9025771
21731	5716106751	-76.9503669	38.9022102
21732	5716207684	-76.9526852	38.9015967
21734	5716207689	-76.9513538	38.9014349
21733	5716207692	-76.9506068	38.9011684
21735	5716207693	-76.9502135	38.9019092
21736	5716207698	-76.9505317	38.9028118
21737	5716207703	-76.9511574	38.9015923
21739	5716207704	-76.949533	38.9020169
21738	5716207705	-76.9508802	38.9013793
21741	5716207706	-76.9500617	38.90245
21740	5716207707	-76.9497953	38.9022329
21743	5725584532	-76.9831725	38.9113077
21742	5725584533	-76.9834047	38.9113982
21745	5725584534	-76.9828932	38.9122103
21744	5725584535	-76.9829699	38.9121361
21746	5725584537	-76.9836058	38.911512
21747	5725584539	-76.9829419	38.9112178
21748	5736733177	-77.0249555	38.8803084
21749	5774919801	-77.0325958	38.918114
21750	5851387630	-77.0261499	38.9154972
21751	5851387631	-77.0260962	38.9155869
21752	5853518577	-77.0120868	38.9312546
21753	5853518582	-77.0122115	38.9275399
21754	5853519286	-77.0122343	38.9289611
21755	5853519289	-77.0122284	38.9300934
21756	5853519291	-77.0122197	38.9308097
21757	5863324085	-76.961288	38.8776016
21758	5863324089	-76.961542	38.8775874
21760	5863324090	-76.9613755	38.8773589
21759	5863324091	-76.9608259	38.8779985
21761	5863324095	-76.9609685	38.877759
21762	5863324096	-76.9606212	38.8777588
21763	5870860193	-77.0189092	38.8766438
21764	5870860194	-77.0198986	38.8788769
21765	5870990666	-76.9970154	38.9174922
21767	5870990668	-76.9953823	38.919218
21766	5870990669	-76.992752	38.9181107
21768	5870990670	-76.9941717	38.918758
21769	5870990674	-76.9939399	38.9191157
21770	5870990677	-76.9934743	38.9184597
21772	5871288570	-76.9527343	38.905316
21771	5871288571	-76.9513503	38.9056333
21774	5871288573	-76.9515655	38.9062635
21773	5871319929	-77.0312524	38.9191999
21775	5871319930	-77.0312679	38.9181134
21776	5877118666	-77.0097035	38.8966493
21778	5877118670	-77.0107567	38.8961296
21777	5877211513	-77.0829759	38.9302824
33727	5877211523	-77.0830604	38.9304522
873	5877211524	-77.0825564	38.9302838
874	5878289327	-76.9915316	38.8941969
876	5878289328	-76.9909156	38.8941978
875	5878289329	-76.990912	38.8943901
877	5878289330	-76.9909165	38.8940009
878	5879344797	-77.0222896	38.9815176
879	5881074332	-77.0181675	38.9300908
21780	5881074333	-77.018612	38.9302457
21779	5881074334	-77.0185595	38.9300311
21781	5881074335	-77.0184996	38.9298186
33668	5884101329	-76.9663847	38.920407
21782	5884247649	-76.9966546	38.908577
21783	5884247650	-76.9978057	38.9090343
21785	5884404721	-76.9902045	38.9317971
21784	5884439132	-77.0360915	38.9315132
21786	5884439134	-77.0361911	38.9318072
21787	5884909771	-76.9851697	38.9211133
21788	5884909773	-76.9852244	38.9215272
21789	5884909776	-76.9853574	38.9214952
21791	5886111721	-77.0372059	38.9440229
21790	5886111722	-77.0371988	38.9429354
21793	5886111723	-77.0388279	38.9434902
21792	5886111724	-77.037198	38.943477
21795	5887390958	-76.9613594	38.9191125
21794	5887390959	-76.9610575	38.9190951
21797	5887390960	-76.9610494	38.9192247
21796	5887390961	-76.9610657	38.9188436
21798	5887433490	-77.0180085	38.9126047
21799	5887433496	-77.0175298	38.9111356
21801	5887569808	-76.9827888	38.9245013
21800	5887569809	-76.9827799	38.9250496
21802	5887569810	-76.9815002	38.9250565
21803	5888465600	-76.9789945	38.8937614
21804	5888465602	-76.9798709	38.8937581
21805	5888465604	-76.9807643	38.8937753
21806	5889529097	-77.0807698	38.9439243
21807	5889529099	-77.0817735	38.9441079
21808	5889534230	-77.067247	38.965813
21809	5889534233	-77.0673119	38.9663003
33629	5890037903	-76.9576739	38.9197235
887	5890037906	-76.9578726	38.9198244
888	5890037916	-76.9577192	38.9198797
21810	5890037925	-76.9585625	38.9194204
21812	5890037928	-76.957825	38.9195446
21811	5890037929	-76.9577727	38.9198329
21813	5890139488	-76.9829376	38.9163338
21814	5890139491	-76.9824293	38.9152793
21816	5890356401	-77.0358043	38.9191965
21815	5890356402	-77.0358017	38.9181159
21817	5890383223	-76.9611431	38.9295783
21818	5890383225	-76.9601564	38.9294297
